waveform_id,spin_status,theta_f,chifx,chify,chifz,spinf,massf,mass_ratio,delta,mass1,mass2,eccentricity,chi1x_isco,chi1y_isco,chi1z_isco,chi2x_isco,chi2y_isco,chi2z_isco,chi_s_isco,chi_a_isco,kick_velocity,kick_angle
SXS:BBH:0556,precessing,0.052636501895410935,0.00170973595834,0.0298178840377,0.695353439306,0.6959945653237646,0.953175542758,1.6607460617689471,0.24833112459054488,0.624166503399,0.37583500438,9.84e-05,-0.09153623054562392,0.09427669846016914,0.06208232471241786,0.057107794885147174,-0.03542311170150206,0.36529727074422735,0.17604094345795224,-0.09854164523250424,0.0007308774705634892,2.4483403898511202
SXS:BBH:0557,precessing,0.25861911944372035,0.0570481138775,0.0582987264,0.440241183487,0.44773376959402633,0.969275935069,1.8538908086464718,0.2992023402084715,0.649618935944,0.350408412898,0.0004271,0.3326666602705384,-0.23092451522125504,-0.3975829536944157,0.25732222427160184,-0.09990514509646181,-0.7361911294020407,-0.5162308622555069,-0.00030984161127444647,0.0006553865854907047,1.692187213315838
SXS:BBH:0558,precessing,0.3657692533723453,0.000654459242848,0.131466744522,0.688618765809,0.701056158846368,0.957665697311,1.9987847402060763,0.3330631661602495,0.666550129768,0.333477695902,0.0003039,-0.30380581665964407,0.29172400207762295,0.3594015801830404,-0.3545412458953558,0.15230322909675073,-0.33468402881571807,0.12794595094335684,0.3511590574584437,0.002900373705719577,2.958630786764939
SXS:BBH:0559,spinning_aligned,9.436094879500956e-07,2.27790041576e-08,4.71399364172e-09,0.729380527175,0.7293805271750003,0.946598248021,1.2498470333551803,0.11105067573531223,0.555543004805,0.444488797412,8.6e-05,3.5585558057516816e-08,6.733420625649817e-08,-0.19749702463184646,2.8357986664089693e-08,-9.063505332226848e-08,0.7985395903753084,0.24521601329490217,-0.4646452159678288,0.0007822219660561347,1.570793960287457
SXS:BBH:0560,precessing,0.2224323241437453,0.0542963410372,0.0989926613935,0.699404755861,0.7084593511139373,0.947818306252,1.1840777524315753,0.08428168467291772,0.542154951116,0.45787107308,0.000393,-0.7355288853272766,-0.19245673880701114,0.18089075247511943,0.40912963009438325,-0.0239745946476073,0.00781005815413646,0.10164417156549342,0.09449235826998105,0.007882744263090614,0.08048169093985429
SXS:BBH:0561,precessing,0.12495307562128988,0.0323998442698,0.019798260222,0.452914858322,0.45450367424847365,0.965512892325,1.0326348071091154,0.01605542077453837,0.508058569832,0.492002173793,0.0003902,0.11355860614895694,0.05087276390977055,-0.7356929254198589,0.2825998596551767,-0.030397355898070393,-0.6747123460784761,-0.705692170179368,-0.04181261471895987,0.0007257139972149669,2.948862851894343
SXS:BBH:0562,precessing,0.14969053256748813,0.0485140490853,0.0856123016787,0.730937647495,0.7375316424960359,0.947451491775,1.192217609031686,0.08768181052819317,0.543844080309,0.456161757878,0.0001028,-0.18533969745996678,-0.4868877134552714,0.3084929725295863,0.13929710495884207,0.024365881245520745,0.04966029119792949,0.1904240909252712,0.1451181039709335,0.002178048383508149,0.017534827816314293
SXS:BBH:0563,precessing,0.13003061769141805,0.0130748393454,0.042177699824,0.547550146617,0.5493278373127013,0.965032586369,1.8239150018135541,0.2917633856842099,0.645921554439,0.354140162122,0.0003484,0.12837145065652672,0.07128540939474076,-0.12438024187430351,0.13688317529262492,0.13183688557257958,-0.7396446622836295,-0.3422566368841375,0.18158679452836624,0.0005579369613313752,2.282606396216655
SXS:BBH:0564,precessing,0.005725296373182548,9.38936277367e-05,0.00296179523248,0.76396051481,0.7639662618439199,0.94623452734,1.6894897344044395,0.25636451613269307,0.62818369624,0.371818593181,5.23e-05,-0.009649207054342244,-0.0003886959771381903,0.2654157482404125,0.00727277984551735,0.003573762959601989,0.6113313837378059,0.39403331873059805,-0.060574390618535506,0.00037932612911375135,1.7135336833701253
SXS:BBH:0565,precessing,0.1602327022968353,0.0149287084598,0.093758976491,0.701717398253,0.7081108098453779,0.949084037393,1.4459176226050998,0.18231097338844968,0.591183288975,0.408863741428,0.000353,-0.39756051716311563,0.33937881966702566,-0.032880989402694294,0.37378563820320837,-0.18844881612860886,0.6152040687485949,0.2320850307779144,-0.2709605853645892,0.005041171778042363,3.0739715936994556
SXS:BBH:0566,spinning_aligned,6.10402201064359e-07,-5.63381985756e-08,5.22554852555e-08,0.75403707803,0.7540370780300039,0.947169413613,1.7497465674409602,0.2726602430633119,0.63634715109,0.363679611054,0.0003194,-1.8693358896775356e-08,2.614336399015086e-08,0.20049975288598787,2.9846986060307292e-09,-5.046619182088262e-08,0.7986652247375694,0.4180345173382121,-0.16286645309619682,0.0004931848714511834,1.5708114272974518
SXS:BBH:0567,precessing,0.1356815524783149,0.0103887185863,0.0316080656512,0.594160382757,0.5950912163072318,0.959447457289,1.2889764807508122,0.12624702926437503,0.563138246605,0.43688791457,0.0008445,-0.06418200451477288,0.15766998661111256,-0.029381338652187925,0.14439367976065812,0.30831077634770293,-0.6415921820889507,-0.29684186023690523,0.263751214864068,0.0004980681742151913,2.515097319965709
SXS:BBH:0568,precessing,0.30904981548661625,0.0334122986583,0.0777019180835,0.564684223579,0.5709835743123479,0.961887382026,1.3443352403187814,0.14687969297085654,0.573462197928,0.426576779905,0.0005504,0.09072475414301967,0.3314990622610082,-0.20960677296667957,0.4159767931988555,0.43149230304690417,-0.4961168748195728,-0.3318205659965254,0.09142681457188788,0.0008700770178767557,2.9426715681012903
SXS:BBH:0569,precessing,0.03927438991018436,0.00335806723201,0.015464158134,0.796219152852,0.7963763910178934,0.946608357809,1.816833879268285,0.2899829788615255,0.644999835709,0.355013104428,0.0001041,0.02944447753431509,-0.06101853516525714,0.6499158257771769,-0.009762788773349943,-0.07781714546681566,-0.4083884807763365,0.27420879017860483,0.5641715627666862,0.0007586707984038303,0.580130213647253
SXS:BBH:0570,precessing,0.025300936226941538,0.00633718362155,0.00661342047849,0.474325554479,0.474413984678455,0.965791421666,1.5268550444908633,0.20850228256643785,0.604252560193,0.395749788019,0.0001709,0.04752791686768018,-0.00679770106501932,-0.6085947768991634,0.018158177424421922,0.002872082451608336,-0.3475841979165313,-0.5053001381537806,-0.2301880388868706,0.0007193257742500597,1.5395662643898684
SXS:BBH:0571,precessing,0.03658885212492397,0.00470789642791,0.00868566689184,0.641840444125,0.6419164749503701,0.95536828614,1.0870441274388032,0.04170689363699382,0.520855649652,0.479148579625,5.75e-05,-0.072433241680447,-0.010172752876976332,-0.028436464376263012,-0.014481161286867118,0.04936522760238914,-0.2814953688405006,-0.14968876620218968,0.12006630523077372,0.0002840252107308343,0.5124069911183826
SXS:BBH:0572,precessing,0.2672095812939169,-0.00424271332949,0.143495219618,0.640185930018,0.6560845247852032,0.957687231921,1.8624330190579488,0.3012936943208484,0.650671763645,0.349366531299,0.0006194,0.144089691287498,0.5255962013208403,-0.02253132588455628,-0.08811246643756723,-0.21300691976410532,0.6384977588113526,0.20840126897261846,-0.23772114127087968,0.0009758078822689548,2.0066461918128384
SXS:BBH:0573,precessing,0.46435351030254957,0.0404267379749,0.148567491287,0.670776678652,0.6882208753256562,0.956899361211,1.5304926836371386,0.20964007802411377,0.604826918338,0.395184455832,0.0002956,-0.5183081433478863,0.47778290481202573,0.23970029117411332,-0.3405047407326027,0.1596905211047284,-0.08021846674992138,0.11327480889838203,0.1766762700198751,0.0013641723975647729,0.503381526411521
SXS:BBH:0574,spinning_aligned,2.9989418950827606e-05,5.03846773872e-08,-1.05107707087e-07,0.769992391126,0.7699923911260088,0.9491326282,1.9998502840360919,0.3333000614586879,0.666619148318,0.333334526909,0.0004547,1.0405946887452869e-07,-3.8712786155736337e-07,0.39977876151689,-2.809085345454721e-07,7.143740496320026e-07,0.39961867173630655,0.399725395593452,0.13329965170689562,0.00024659581389034846,1.5715948222676948
SXS:BBH:0575,precessing,0.0042916602211831995,0.00105606963234,0.00229220727062,0.770309347318,0.7703134816830893,0.943225277825,1.2027486575886512,0.09204348253268292,0.546021568445,0.453978115045,9.32e-05,3.8627925566357974e-05,-0.011369866702339365,0.3908632577770223,0.0025550627887326745,0.0030879766106498945,0.13770470517561129,0.27593477888350043,0.15090489433338872,0.00017269953492284743,2.2973827502144872
SXS:BBH:0576,precessing,0.08926794364139892,0.0210592926736,0.0592703348443,0.800868922634,0.8033352336611482,0.935312557409,0.9999237093779566,3.814676747369347e-05,0.500001332,0.500039480323,0.0003132,0.05670106689616315,-0.3119156215852033,0.24220985615772425,0.2770513507943431,0.39991415407680325,0.6316294912985483,0.43692710127801265,-0.19472648464302852,0.005134741397533867,0.08148115725684874
SXS:BBH:0577,precessing,0.3945983585154362,0.00943666750126,0.174955929758,0.666510239566,0.6891549372219155,0.953503536829,1.7102196966686771,0.262052444509077,0.631040774756,0.368982286887,0.00011,-0.19031885846411745,0.6988201022227498,0.16242911892404535,0.1560270722750096,-0.2139083023895042,0.37761623554995427,0.24182752226766013,-0.03683345567011307,0.005704647106405125,3.065749075782418
SXS:BBH:0578,precessing,0.22230387004361535,0.0420166170776,0.0829849290234,0.595670079159,0.6028886611646912,0.958117510945,1.145725990273882,0.06791453845198837,0.533976252108,0.466059299205,0.0007031,-0.16752202698958912,0.6789628895771634,-0.37936055673105,-0.00015043329136549404,-0.008990072965175303,0.002781644725866416,-0.201265961620078,-0.2038586922282498,0.002542569745367538,0.16845872001158083
SXS:BBH:0579,spinning_aligned,2.1414166294566545e-06,-6.89136720989e-08,2.74448608098e-08,0.68786577863,0.687865778630004,0.954714554514,1.4998860854706084,0.19996354568952454,0.600009882649,0.400036968448,0.0001731,-1.4580501101252121e-08,-9.573749753327623e-08,0.39955351458974364,-2.377680280993906e-07,-1.6356849444317276e-07,-0.7953721015275357,-0.07843851195187065,0.5578881640116906,0.0006047151755993698,1.570771838853574
SXS:BBH:0580,precessing,0.0007777322718074749,3.69238033037e-05,0.000310917672831,0.583997999389,0.583998083321787,0.964056979155,1.929269559557781,0.3172359322568012,0.658660502485,0.341404081779,0.0002788,0.000524732613512815,0.0009425514915670149,0.015821012424358,0.0005610098097293851,0.0014760991312898141,-0.7799766475250703,-0.25585001127943746,0.2766900173294831,0.0003824032099669948,1.5723925926547933
SXS:BBH:0581,precessing,0.19265597138472648,0.0275680374549,0.145144418663,0.793413032583,0.8070508901120719,0.94336907582,1.6786353609001121,0.25335115439977934,0.62667186687,0.373322212475,0.0003082,0.05866971305581128,-0.4522396345228141,0.611976069582498,-0.005095788999581111,0.06785516140626115,0.02348160450975537,0.3922767130881566,0.3747442001881068,0.0046684291767354015,0.06593111067062205
SXS:BBH:0582,precessing,0.007979649369249655,0.0022236607981,0.00628606945758,0.806321593281,0.8063491620432062,0.937948397298,1.1668681344542158,0.0770089013728778,0.538512520929,0.46150246547,0.000404,0.01974918064137328,-0.0016434624811644603,0.6615502290261325,0.0022449536554330894,0.0041211457276960255,0.05587026055022086,0.3820316192661212,0.3304638661002892,0.00035175988487814254,1.943058609149592
SXS:BBH:0583,precessing,0.12610448568092375,-0.0042438345772,0.0781504282225,0.780437953882,0.7843525351669373,0.944722846166,1.799486477758254,0.28558326111239524,0.642814205872,0.357220914865,0.0005176,-0.2661805216023286,-0.09920914129858231,0.3477334861344783,0.18426759382122615,0.1022139617773506,0.7602526913372569,0.49508879878921624,-0.0480484496864719,0.0013241994747110078,2.8505987574647125
